,tweet_id,timestamp,rating_numerator,rating_denominator,favorite_count,retweet_count,DoggoLingo,dog_species
2031,671768281401958400,2015-12-01 19:10:13 +0000,10,10,1254.0,565.0,,Chihuahua
2034,671743150407421952,2015-12-01 17:30:22 +0000,11,10,772.0,242.0,,toy_poodle
2035,671735591348891648,2015-12-01 17:00:19 +0000,11,10,1519.0,811.0,,Irish_wolfhound
2036,671729906628341761,2015-12-01 16:37:44 +0000,13,10,9006.0,4722.0,,kuvasz
2037,671561002136281088,2015-12-01 05:26:34 +0000,13,10,13546.0,7819.0,,Gordon_setter
2041,671542985629241344,2015-12-01 04:14:59 +0000,10,10,1149.0,610.0,,Shetland_sheepdog
2043,671536543010570240,2015-12-01 03:49:23 +0000,9,10,1235.0,436.0,,pug
2045,671528761649688577,2015-12-01 03:18:27 +0000,10,10,887.0,277.0,,Doberman
2046,671520732782923777,2015-12-01 02:46:33 +0000,10,10,1475.0,579.0,,Pomeranian
2047,671518598289059840,2015-12-01 02:38:04 +0000,9,10,998.0,313.0,,Lakeland_terrier
2049,671504605491109889,2015-12-01 01:42:28 +0000,11,10,7432.0,3822.0,,toy_poodle
2052,671486386088865792,2015-12-01 00:30:04 +0000,10,10,614.0,225.0,,German_shepherd
2053,671485057807351808,2015-12-01 00:24:48 +0000,11,10,798.0,250.0,,Samoyed
2056,671357843010908160,2015-11-30 15:59:17 +0000,9,10,422.0,156.0,,Italian_greyhound
2057,671355857343524864,2015-11-30 15:51:24 +0000,10,10,503.0,119.0,,miniature_poodle
2059,671186162933985280,2015-11-30 04:37:05 +0000,10,10,778.0,236.0,,Chihuahua
2060,671182547775299584,2015-11-30 04:22:44 +0000,12,10,1181.0,375.0,,Rottweiler
2062,671163268581498880,2015-11-30 03:06:07 +0000,8,10,1745.0,1188.0,,Scottish_deerhound
2064,671154572044468225,2015-11-30 02:31:34 +0000,11,10,761.0,235.0,,Labrador_retriever
2065,671151324042559489,2015-11-30 02:18:39 +0000,12,10,707.0,165.0,,Rottweiler
2066,671147085991960577,2015-11-30 02:01:49 +0000,9,10,704.0,249.0,,Yorkshire_terrier
2067,671141549288370177,2015-11-30 01:39:49 +0000,9,10,1229.0,702.0,,borzoi
2068,671138694582165504,2015-11-30 01:28:28 +0000,10,10,984.0,441.0,,Samoyed
2069,671134062904504320,2015-11-30 01:10:04 +0000,8,10,789.0,211.0,,Shih-Tzu
2072,671109016219725825,2015-11-29 23:30:32 +0000,8,10,1208.0,475.0,,basenji
2073,670995969505435648,2015-11-29 16:01:20 +0000,12,10,1160.0,313.0,,redbone
2075,670840546554966016,2015-11-29 05:43:44 +0000,10,10,624.0,212.0,,Shih-Tzu
2078,670832455012716544,2015-11-29 05:11:35 +0000,10,10,774.0,240.0,,malinois
2080,670823764196741120,2015-11-29 04:37:03 +0000,12,10,817.0,203.0,,Labrador_retriever
2081,670822709593571328,2015-11-29 04:32:51 +0000,10,10,642.0,105.0,,Chihuahua
2082,670815497391357952,2015-11-29 04:04:12 +0000,10,10,3362.0,1686.0,,American_Staffordshire_terrier
2083,670811965569282048,2015-11-29 03:50:10 +0000,10,10,1189.0,290.0,,basset
2084,670807719151067136,2015-11-29 03:33:17 +0000,11,10,1213.0,530.0,,Old_English_sheepdog
2085,670804601705242624,2015-11-29 03:20:54 +0000,10,10,2079.0,1018.0,,Pomeranian
2086,670803562457407488,2015-11-29 03:16:46 +0000,10,10,357.0,94.0,,basenji
2087,670797304698376195,2015-11-29 02:51:54 +0000,11,10,769.0,257.0,,Pembroke
2089,670789397210615808,2015-11-29 02:20:29 +0000,9,10,694.0,254.0,,beagle
2090,670786190031921152,2015-11-29 02:07:44 +0000,8,10,634.0,216.0,,Pembroke
2094,670778058496974848,2015-11-29 01:35:26 +0000,10,10,342.0,77.0,,pug
2095,670764103623966721,2015-11-29 00:39:59 +0000,10,10,1139.0,458.0,,Norfolk_terrier
2096,670755717859713024,2015-11-29 00:06:39 +0000,9,10,470.0,121.0,,keeshond
2099,670717338665226240,2015-11-28 21:34:09 +0000,12,10,1284.0,538.0,,Pomeranian
2101,670691627984359425,2015-11-28 19:51:59 +0000,8,10,622.0,260.0,,Shetland_sheepdog
2102,670679630144274432,2015-11-28 19:04:19 +0000,8,10,789.0,314.0,,Ibizan_hound
2103,670676092097810432,2015-11-28 18:50:15 +0000,8,10,263.0,45.0,,Dandie_Dinmont
2108,670452855871037440,2015-11-28 04:03:11 +0000,11,10,574.0,223.0,,malamute
2110,670444955656130560,2015-11-28 03:31:48 +0000,10,10,7067.0,2125.0,,English_springer
2111,670442337873600512,2015-11-28 03:21:24 +0000,11,10,683.0,208.0,,Sussex_spaniel
2112,670435821946826752,2015-11-28 02:55:30 +0000,10,10,1113.0,562.0,,basenji
2113,670434127938719744,2015-11-28 02:48:46 +0000,11,10,1487.0,698.0,,Chesapeake_Bay_retriever
2114,670433248821026816,2015-11-28 02:45:17 +0000,10,10,340.0,122.0,,giant_schnauzer
2115,670428280563085312,2015-11-28 02:25:32 +0000,11,10,1468.0,687.0,,chow
2116,670427002554466305,2015-11-28 02:20:27 +0000,9,10,543.0,177.0,,toy_terrier
2117,670421925039075328,2015-11-28 02:00:17 +0000,12,10,1390.0,696.0,,Chihuahua
2120,670411370698022913,2015-11-28 01:18:21 +0000,12,10,2159.0,979.0,,Maltese_dog
2122,670403879788544000,2015-11-28 00:48:35 +0000,10,10,456.0,172.0,,pug
2123,670385711116361728,2015-11-27 23:36:23 +0000,8,10,588.0,232.0,,whippet
2124,670374371102445568,2015-11-27 22:51:19 +0000,12,10,783.0,291.0,,English_springer
2126,670338931251150849,2015-11-27 20:30:30 +0000,10,10,449.0,120.0,,cairn
2127,670319130621435904,2015-11-27 19:11:49 +0000,11,10,4068.0,1335.0,,Irish_terrier
2128,670303360680108032,2015-11-27 18:09:09 +0000,9,10,446.0,149.0,,Shetland_sheepdog
2129,670290420111441920,2015-11-27 17:17:44 +0000,11,10,743.0,311.0,,Chihuahua
2130,670093938074779648,2015-11-27 04:16:59 +0000,9,10,1099.0,362.0,,toy_poodle
2131,670086499208155136,2015-11-27 03:47:25 +0000,10,10,733.0,272.0,,German_short-haired_pointer
2133,670073503555706880,2015-11-27 02:55:47 +0000,10,10,1657.0,862.0,,malamute
2135,670061506722140161,2015-11-27 02:08:07 +0000,11,10,811.0,372.0,,Italian_greyhound
2137,670046952931721218,2015-11-27 01:10:17 +0000,11,10,680.0,191.0,,Blenheim_spaniel
2138,670040295598354432,2015-11-27 00:43:49 +0000,10,10,795.0,117.0,,borzoi
2140,670003130994700288,2015-11-26 22:16:09 +0000,10,10,346.0,100.0,,beagle
2141,669993076832759809,2015-11-26 21:36:12 +0000,9,10,339.0,91.0,,toy_poodle
2143,669970042633789440,2015-11-26 20:04:40 +0000,10,10,316.0,65.0,,miniature_pinscher
2144,669942763794931712,2015-11-26 18:16:16 +0000,11,10,532.0,182.0,,vizsla
2145,669926384437997569,2015-11-26 17:11:11 +0000,12,10,396.0,112.0,,Pomeranian
2147,669753178989142016,2015-11-26 05:42:55 +0000,10,10,849.0,428.0,,Pembroke
2150,669683899023405056,2015-11-26 01:07:38 +0000,10,10,409.0,117.0,,Pomeranian
2152,669680153564442624,2015-11-26 00:52:45 +0000,8,10,703.0,309.0,,dalmatian
2154,669625907762618368,2015-11-25 21:17:12 +0000,12,10,3735.0,1942.0,,golden_retriever
2155,669603084620980224,2015-11-25 19:46:30 +0000,10,10,998.0,395.0,,Maltese_dog
2156,669597912108789760,2015-11-25 19:25:57 +0000,10,10,542.0,162.0,,Eskimo_dog
2158,669573570759163904,2015-11-25 17:49:14 +0000,10,10,461.0,155.0,,West_Highland_white_terrier
2160,669567591774625800,2015-11-25 17:25:28 +0000,9,10,246.0,61.0,,Chihuahua
2161,669564461267722241,2015-11-25 17:13:02 +0000,10,10,406.0,132.0,,toy_poodle
2162,669393256313184256,2015-11-25 05:52:43 +0000,10,10,381.0,82.0,,cocker_spaniel
2164,669371483794317312,2015-11-25 04:26:12 +0000,10,10,519.0,195.0,,Brabancon_griffon
2165,669367896104181761,2015-11-25 04:11:57 +0000,10,10,482.0,170.0,,basset
2166,669363888236994561,2015-11-25 03:56:01 +0000,10,10,660.0,248.0,,golden_retriever
2167,669359674819481600,2015-11-25 03:39:17 +0000,11,10,385.0,134.0,,Labrador_retriever
2168,669354382627049472,2015-11-25 03:18:15 +0000,8,10,2868.0,1372.0,,Chihuahua
2169,669353438988365824,2015-11-25 03:14:30 +0000,10,10,682.0,278.0,,Pembroke
2171,669328503091937280,2015-11-25 01:35:25 +0000,12,10,1068.0,447.0,,Siberian_husky
2172,669327207240699904,2015-11-25 01:30:16 +0000,13,10,607.0,125.0,,golden_retriever
2173,669324657376567296,2015-11-25 01:20:08 +0000,11,10,520.0,221.0,,Cardigan
2174,669216679721873412,2015-11-24 18:11:04 +0000,8,10,952.0,417.0,,golden_retriever
2176,669203728096960512,2015-11-24 17:19:36 +0000,9,10,1067.0,514.0,,pug
2177,669037058363662336,2015-11-24 06:17:19 +0000,10,10,687.0,332.0,,Chihuahua
2179,669006782128353280,2015-11-24 04:17:01 +0000,12,10,604.0,269.0,,Chihuahua
2180,669000397445533696,2015-11-24 03:51:38 +0000,11,10,21947.0,6868.0,,Pembroke
2185,668986018524233728,2015-11-24 02:54:30 +0000,9,10,575.0,182.0,,Chihuahua
2187,668979806671884288,2015-11-24 02:29:49 +0000,12,10,833.0,377.0,,golden_retriever
2188,668975677807423489,2015-11-24 02:13:25 +0000,11,10,1375.0,631.0,,basset
2190,668960084974809088,2015-11-24 01:11:27 +0000,10,10,746.0,260.0,,Chesapeake_Bay_retriever
2191,668955713004314625,2015-11-24 00:54:05 +0000,10,10,298.0,77.0,,cocker_spaniel
2192,668932921458302977,2015-11-23 23:23:31 +0000,9,10,280.0,62.0,,standard_poodle
2193,668902994700836864,2015-11-23 21:24:36 +0000,11,10,333.0,107.0,,Brittany_spaniel
2194,668892474547511297,2015-11-23 20:42:48 +0000,11,10,415.0,163.0,,kelpie
2195,668872652652679168,2015-11-23 19:24:02 +0000,11,10,557.0,320.0,,miniature_schnauzer
2196,668852170888998912,2015-11-23 18:02:38 +0000,11,10,475.0,178.0,,golden_retriever
2197,668826086256599040,2015-11-23 16:18:59 +0000,10,10,461.0,150.0,,malinois
2199,668779399630725120,2015-11-23 13:13:28 +0000,10,10,741.0,402.0,,Chesapeake_Bay_retriever
2200,668655139528511488,2015-11-23 04:59:42 +0000,11,10,556.0,233.0,,beagle
2203,668641109086707712,2015-11-23 04:03:57 +0000,10,10,1131.0,570.0,,pug
2204,668636665813057536,2015-11-23 03:46:18 +0000,10,10,1102.0,520.0,,komondor
2205,668633411083464705,2015-11-23 03:33:22 +0000,10,10,2991.0,1763.0,,Pekinese
2207,668627278264475648,2015-11-23 03:09:00 +0000,9,10,336.0,122.0,,French_bulldog
2208,668625577880875008,2015-11-23 03:02:14 +0000,10,10,417.0,140.0,,groenendael
2209,668623201287675904,2015-11-23 02:52:48 +0000,10,10,1529.0,843.0,,Chihuahua
2213,668567822092664832,2015-11-22 23:12:44 +0000,11,10,260.0,62.0,,Shih-Tzu
2215,668542336805281792,2015-11-22 21:31:28 +0000,10,10,487.0,229.0,,American_Staffordshire_terrier
2216,668537837512433665,2015-11-22 21:13:35 +0000,8,10,260.0,78.0,,Lakeland_terrier
2217,668528771708952576,2015-11-22 20:37:34 +0000,12,10,491.0,240.0,,Labrador_retriever
2218,668507509523615744,2015-11-22 19:13:05 +0000,10,10,342.0,114.0,,basenji
2219,668496999348633600,2015-11-22 18:31:19 +0000,8,10,432.0,144.0,,Staffordshire_bullterrier
2220,668484198282485761,2015-11-22 17:40:27 +0000,9,10,447.0,250.0,,standard_poodle
2221,668480044826800133,2015-11-22 17:23:57 +0000,11,10,486.0,161.0,,Labrador_retriever
2223,668297328638447616,2015-11-22 05:17:54 +0000,9,10,649.0,317.0,,Eskimo_dog
2225,668286279830867968,2015-11-22 04:33:59 +0000,11,10,529.0,149.0,,golden_retriever
2226,668274247790391296,2015-11-22 03:46:11 +0000,10,10,873.0,248.0,,soft-coated_wheaten_terrier
2227,668268907921326080,2015-11-22 03:24:58 +0000,10,10,583.0,257.0,,Pembroke
2228,668256321989451776,2015-11-22 02:34:57 +0000,13,10,1373.0,662.0,,Pembroke
2229,668248472370458624,2015-11-22 02:03:45 +0000,8,10,1046.0,523.0,,Chihuahua
2230,668237644992782336,2015-11-22 01:20:44 +0000,10,10,6536.0,3060.0,,chow
2232,668221241640230912,2015-11-22 00:15:33 +0000,10,10,532.0,214.0,,chow
2233,668204964695683073,2015-11-21 23:10:52 +0000,8,10,582.0,205.0,,Labrador_retriever
2234,668190681446379520,2015-11-21 22:14:07 +0000,12,10,686.0,208.0,,Blenheim_spaniel
2240,667924896115245057,2015-11-21 04:37:59 +0000,9,10,315.0,119.0,,Labrador_retriever
2241,667915453470232577,2015-11-21 04:00:28 +0000,10,10,220.0,59.0,,boxer
2243,667902449697558528,2015-11-21 03:08:47 +0000,9,10,891.0,394.0,,Norwegian_elkhound
2244,667886921285246976,2015-11-21 02:07:05 +0000,11,10,1988.0,1168.0,,Pomeranian
2245,667885044254572545,2015-11-21 01:59:37 +0000,10,10,858.0,521.0,,malamute
2249,667861340749471744,2015-11-21 00:25:26 +0000,9,10,252.0,84.0,,malamute
2250,667832474953625600,2015-11-20 22:30:44 +0000,12,10,299.0,68.0,,miniature_pinscher
2251,667806454573760512,2015-11-20 20:47:20 +0000,10,10,1098.0,528.0,,Chihuahua
2252,667801013445750784,2015-11-20 20:25:43 +0000,12,10,343.0,100.0,,flat-coated_retriever
2253,667793409583771648,2015-11-20 19:55:30 +0000,8,10,728.0,355.0,,dalmatian
2255,667773195014021121,2015-11-20 18:35:10 +0000,8,10,242.0,61.0,,West_Highland_white_terrier
2257,667728196545200128,2015-11-20 15:36:22 +0000,11,10,393.0,160.0,,kuvasz
2262,667546741521195010,2015-11-20 03:35:20 +0000,9,10,348.0,135.0,,toy_poodle
2263,667544320556335104,2015-11-20 03:25:43 +0000,10,10,907.0,559.0,,Pomeranian
2264,667538891197542400,2015-11-20 03:04:08 +0000,9,10,214.0,72.0,,Yorkshire_terrier
2265,667534815156183040,2015-11-20 02:47:56 +0000,8,10,858.0,571.0,,Pembroke
2266,667530908589760512,2015-11-20 02:32:25 +0000,10,10,495.0,260.0,,golden_retriever
2267,667524857454854144,2015-11-20 02:08:22 +0000,12,10,1784.0,1186.0,,Chesapeake_Bay_retriever
2268,667517642048163840,2015-11-20 01:39:42 +0000,8,10,387.0,202.0,,Italian_greyhound
2269,667509364010450944,2015-11-20 01:06:48 +0000,12,10,7086.0,2249.0,,beagle
2270,667502640335572993,2015-11-20 00:40:05 +0000,11,10,558.0,230.0,,Labrador_retriever
2271,667495797102141441,2015-11-20 00:12:54 +0000,9,10,552.0,293.0,,Chihuahua
2273,667470559035432960,2015-11-19 22:32:36 +0000,11,10,271.0,101.0,,toy_poodle
2275,667453023279554560,2015-11-19 21:22:56 +0000,11,10,323.0,95.0,,Labrador_retriever
2278,667435689202614272,2015-11-19 20:14:03 +0000,12,10,322.0,88.0,,Rottweiler
2280,667393430834667520,2015-11-19 17:26:08 +0000,8,10,206.0,60.0,,papillon
2282,667211855547486208,2015-11-19 05:24:37 +0000,9,10,511.0,257.0,,golden_retriever
2283,667200525029539841,2015-11-19 04:39:35 +0000,11,10,648.0,279.0,,Siberian_husky
2284,667192066997374976,2015-11-19 04:05:59 +0000,12,10,410.0,114.0,,Rottweiler
2286,667182792070062081,2015-11-19 03:29:07 +0000,10,10,14964.0,6554.0,,golden_retriever
2287,667177989038297088,2015-11-19 03:10:02 +0000,8,10,197.0,58.0,,vizsla
2289,667174963120574464,2015-11-19 02:58:01 +0000,9,10,259.0,86.0,,toy_poodle
2290,667171260800061440,2015-11-19 02:43:18 +0000,10,10,229.0,98.0,,giant_schnauzer
2291,667165590075940865,2015-11-19 02:20:46 +0000,10,10,2792.0,1221.0,,miniature_pinscher
2292,667160273090932737,2015-11-19 01:59:39 +0000,11,10,265.0,66.0,,golden_retriever
2293,667152164079423490,2015-11-19 01:27:25 +0000,12,10,49380.0,18087.0,,toy_poodle
2294,667138269671505920,2015-11-19 00:32:12 +0000,10,10,4800.0,2355.0,,West_Highland_white_terrier
2295,667119796878725120,2015-11-18 23:18:48 +0000,10,10,343.0,134.0,,Pembroke
2297,667073648344346624,2015-11-18 20:15:26 +0000,10,10,419.0,131.0,,Chihuahua
2300,667062181243039745,2015-11-18 19:29:52 +0000,10,10,224.0,57.0,,Chesapeake_Bay_retriever
2301,667044094246576128,2015-11-18 18:17:59 +0000,12,10,195.0,52.0,,golden_retriever
2303,666996132027977728,2015-11-18 15:07:24 +0000,10,10,254.0,101.0,,Rottweiler
2306,666835007768551424,2015-11-18 04:27:09 +0000,10,10,221.0,82.0,,Airedale
2307,666826780179869698,2015-11-18 03:54:28 +0000,12,10,263.0,102.0,,Maltese_dog
2308,666817836334096384,2015-11-18 03:18:55 +0000,9,10,535.0,262.0,,miniature_schnauzer
2309,666804364988780544,2015-11-18 02:25:23 +0000,8,10,248.0,94.0,,English_setter
2311,666781792255496192,2015-11-18 00:55:42 +0000,10,10,400.0,206.0,,Italian_greyhound
2313,666739327293083650,2015-11-17 22:06:57 +0000,10,10,241.0,69.0,,miniature_poodle
2314,666701168228331520,2015-11-17 19:35:19 +0000,8,10,446.0,228.0,,Labrador_retriever
2315,666691418707132416,2015-11-17 18:56:35 +0000,8,10,193.0,50.0,,German_shepherd
2317,666644823164719104,2015-11-17 15:51:26 +0000,9,10,236.0,87.0,,Ibizan_hound
2318,666454714377183233,2015-11-17 03:16:00 +0000,10,10,537.0,217.0,,dalmatian
2319,666447344410484738,2015-11-17 02:46:43 +0000,9,10,105.0,22.0,,curly-coated_retriever
2321,666435652385423360,2015-11-17 02:00:15 +0000,10,10,170.0,54.0,,Chesapeake_Bay_retriever
2324,666421158376562688,2015-11-17 01:02:40 +0000,12,10,323.0,117.0,,Blenheim_spaniel
2325,666418789513326592,2015-11-17 00:53:15 +0000,10,10,127.0,47.0,,toy_terrier
2328,666396247373291520,2015-11-16 23:23:41 +0000,9,10,170.0,90.0,,Chihuahua
2329,666373753744588802,2015-11-16 21:54:18 +0000,11,10,193.0,95.0,,soft-coated_wheaten_terrier
2331,666353288456101888,2015-11-16 20:32:58 +0000,8,10,225.0,74.0,,malamute
2332,666345417576210432,2015-11-16 20:01:42 +0000,10,10,305.0,144.0,,golden_retriever
2333,666337882303524864,2015-11-16 19:31:45 +0000,9,10,202.0,95.0,,Newfoundland
2336,666273097616637952,2015-11-16 15:14:19 +0000,11,10,181.0,79.0,,Italian_greyhound
2339,666102155909144576,2015-11-16 03:55:04 +0000,11,10,80.0,14.0,,English_setter
2340,666099513787052032,2015-11-16 03:44:34 +0000,8,10,159.0,72.0,,Lhasa
2341,666094000022159362,2015-11-16 03:22:39 +0000,9,10,165.0,76.0,,bloodhound
2343,666073100786774016,2015-11-16 01:59:36 +0000,10,10,329.0,172.0,,Walker_hound
2344,666071193221509120,2015-11-16 01:52:02 +0000,9,10,153.0,65.0,,Gordon_setter
2345,666063827256086533,2015-11-16 01:22:45 +0000,10,10,490.0,226.0,,golden_retriever
2346,666058600524156928,2015-11-16 01:01:59 +0000,8,10,115.0,59.0,,miniature_poodle
2347,666057090499244032,2015-11-16 00:55:59 +0000,9,10,303.0,144.0,,golden_retriever
2348,666055525042405380,2015-11-16 00:49:46 +0000,10,10,448.0,259.0,,chow
2350,666050758794694657,2015-11-16 00:30:50 +0000,10,10,135.0,59.0,,Bernese_mountain_dog
2353,666033412701032449,2015-11-15 23:21:54 +0000,9,10,127.0,46.0,,German_shepherd
2355,666020888022790149,2015-11-15 22:32:08 +0000,8,10,2528.0,527.0,,Welsh_springer_spaniel
